d1,k1,,k2,Kd,n
0.015928784,4.019450334,,0.768835332,49.45004221,1.578440633
0.018036662,1.916461063,,0.002707073,24.03440269,1.231571169
0.017533577,0.15281524,,0.00026967,31.08135903,0.672916779
0.015357319,0.086929397,,0.000485102,1.037130326,0.69375588
0.017446364,6.722023091,,0.000127106,2.053525026,0.533847654
0.018474289,0.22864761,,0.000862647,13.10690042,1.862835137
0.017560499,0.088954243,,0.000659427,2.208852249,1.402985404
0.015542511,0.063948938,,0.000163117,4.650503762,0.838277609
0.015502322,1.107048548,,0.434010264,1714.615189,0.638828242
0.018643357,0.149910942,,0.072582736,15.57758035,3.736014359
0.016493021,5.258154385,,0.048324422,17.47833262,2.518387002
0.018951589,7.2304723,,1.107048548,0.180232594,0.987258644
0.017958997,1.72120791,,0.04686335,155.7758035,1.462564247
0.017705918,2.339734973,,0.027914724,0.509917598,0.776199818
0.016096152,4.273988343,,0.002061421,5.548385993,1.428498974
0.017454731,0.143714305,,6.394893753,0.37946058,0.676658587
0.019355652,0.222587104,,0.066706271,0.714770577,1.656915466
0.019912927,0.033432332,,0.000135155,4.225064403,2.616249263
0.019090212,2.856494113,,0.000483244,1.372460961,0.835377389
0.016523099,0.109437627,,0.000132587,0.990451772,0.719217485
0.015677231,0.826989509,,0.120457358,0.394305953,0.869645904
0.01539418,0.211754834,,0.012907238,62.7335696,1.709411816
0.019836692,0.406599337,,4.869675252,1.256512076,0.661356472
0.015400086,0.164374079,,1.137190789,34.21107072,0.768703957
0.018315533,0.651878514,,0.017015054,4.475415208,0.769770346
0.015408949,0.306078859,,0.002526388,382.3842537,0.724220038
0.018060893,0.71751888,,4.650503762,30.72557365,1.140368426
0.016699914,0.254585306,,2.037823972,6.77381503,2.994883741
0.015623204,0.216687238,,0.012956867,1.19078494,0.536816157
0.018133781,0.046505038,,0.000760035,4.050419451,0.669195663
0.01855952,0.865964323,,0.058546374,5.002264671,0.926266987
0.018900772,0.071477058,,0.000352777,0.119078494,0.781598715
0.019495361,7.688353322,,0.232184558,32.92304533,2.639930593
0.017184022,1.098584161,,0.104512122,33.81945983,0.604787405
0.016825293,3.205039109,,8.793599189,0.731419722,2.974196568
0.01506848,4.441196614,,0.000124213,1.539926526,2.773100688
0.019266764,0.070930551,,0.007230472,0.777738026,1.158694309
0.016789835,0.316835133,,0.942251129,24.40619068,3.827759003
0.019439356,1.894523514,,0.00817523,0.527837207,3.106952101
0.016516762,0.177487048,,0.079280552,6.014044907,3.005281225
0.018364777,0.190912047,,5.17805509,8.861352237,1.269710858
0.015702809,0.06037169,,4.407239651,44.75415208,0.72271563
0.017677077,2.748948899,,0.071477058,292.3030408,2.65461014
0.019685096,1.431638382,,2.707073204,4.527238074,0.522136891
0.017981399,0.757123396,,1.872837083,0.859343243,0.597702715
0.015508269,0.206934706,,0.003368992,0.27279307,3.130731968
0.018774323,3.254617835,,2.166872377,296.8246743,0.556517901
0.019139703,3.343233167,,0.023577622,7.777380258,0.547716026
0.015012231,0.052581544,,0.045098975,18.94523514,1.248763262
0.016268399,0.057876199,,0.002889571,4.14476584,0.503652297
0.016469315,3.554948662,,1.51646829,2.109437521,1.788189957
0.017563868,9.679063372,,1.534028165,85.27727876,1.016422347
0.015875412,8.963961859,,0.000285649,320.5039109,1.733274316
0.019037197,6.249328199,,1.844307504,73.14197223,2.203046582
0.017372907,0.330496349,,0.016949882,22.25871045,0.682783453
0.01605761,0.058322124,,0.000321736,11.15578151,0.770838214
0.016040681,2.20039171,,4.740600231,125.1699273,2.669371313
0.015475586,7.867438077,,3.474028151,290.0681199,1.46357837
0.015468168,0.72304723,,0.113283502,56.55877571,1.721301716
0.019415138,0.054848741,,1.409829737,8.998428427,2.585601607
0.018940688,0.044241856,,0.254585306,26.15170448,3.185456199
0.019947328,9.458740991,,0.003447466,62.49328199,1.941941849
0.017421287,0.062015464,,1.310690042,39.27956474,1.427509157
0.01813552,0.036377541,,0.166916781,3.694026444,1.703497701
0.019110359,0.101352236,,0.03596113,7.370551753,0.761280484
0.016444065,7.777380258,,0.260515359,0.12138546,0.676189725
0.015035282,0.158185498,,0.00695825,0.114595263,1.123889346
0.018130303,5.922430869,,0.000856052,330.4963494,0.612805011
0.019884304,0.664507673,,0.00192383,11.28495938,3.480995623
0.019510322,0.515822165,,0.175455371,257.5332647,1.622816639
0.019532786,0.401945033,,0.161250103,0.494500422,2.125054733
0.015111892,4.241309839,,0.002421958,1001.920663,0.584186126
0.018882656,0.061777927,,0.002217345,37.94605804,0.852339442
0.015013671,3.823842537,,0.81439169,246.8880105,3.187664954
0.018424751,0.142069221,,0.040194503,64.93816316,0.693275172
0.017111669,0.376559261,,0.002268994,0.309623085,1.012203943
0.016788225,0.037511693,,0.6037169,8.143916897,1.57734692
0.019106695,5.442937323,,0.002478373,4.632690995,2.959800629
0.016546883,1.077705254,,0.000140983,0.757123396,2.927156741
0.019011656,0.039734401,,1.351553786,0.120457358,0.932709683
0.019878585,2.867477376,,0.041767005,78.37303527,2.553542375
0.016407837,0.4851023,,0.01612501,383.8545268,1.352379451
0.017192263,0.661962417,,1.195363526,17.27825981,3.646468673
0.015893691,8.112723354,,0.000456212,17.14615189,1.319965297
0.018343656,1.551791374,,0.000302575,388.2993528,0.512811315
0.018797743,0.329230453,,0.185139889,0.687859912,2.364442405
0.016669515,1.017419366,,0.029682467,85.93432434,2.727350278
0.016052992,1.754553708,,1.931227039,2696.704335,0.749759603
0.016807555,1.858517551,,0.000130567,0.592243087,2.961852918
0.0172451,0.154584757,,0.001865664,1.80925591,0.881785709
0.015375002,1.154781985,,0.000196864,1045.121222,0.829032175
0.018247163,0.088613522,,0.00020145,2.468880105,2.049823938
0.015627699,9.531618832,,0.148764737,0.748456676,0.921144886
0.015717874,4.57966102,,0.006852252,52.58154385,0.556132286
0.01521805,6.154130009,,0.001587937,440.7239651,1.127009753
0.015038166,1.19078494,,3.736801254,0.250707119,1.039219207
0.018488467,2.366827827,,0.000849506,6.543849964,1.43843497
0.019779707,1.774870482,,0.000617779,3.973440066,0.947698461
0.019426312,0.214206839,,0.153402816,7.202777512,0.830182255
0.018761725,1.325867118,,0.176129999,53.60023165,0.788126983
0.017060877,0.550596357,,0.00082699,0.111557815,1.070659697
0.017738207,0.509917598,,0.022516454,1.021331359,1.157891442
0.019193003,5.527134079,,0.002077304,193.8652636,0.813661143
0.016580238,5.360023165,,9.422511294,3.27969406,3.200949686
0.016005341,0.656901116,,2.565468383,9.605058184,3.397562287
0.019789193,0.056558776,,0.245942358,1.701505406,3.626304317
0.016227888,0.513846418,,9.82878873,0.879359919,1.600474843
0.017682163,0.403490518,,0.015222991,4.441196614,1.772149112
0.018142477,2.150304679,,0.000138304,43.90358656,0.743549142
0.015563391,3.722488231,,0.001209205,1.300668632,1.297289083
0.015600747,7.747590655,,0.026353199,5.021498454,2.723571988
0.017085435,0.300261742,,0.002727931,5.217951042,0.678067123
0.019268612,3.037386092,,0.000163744,0.144821597,1.216300748
0.018593366,0.419275997,,0.010943763,225.1645417,0.790863161
0.015796447,1.159222139,,0.066962758,27.17481941,1.16191135
0.018392976,1.315729665,,0.294555181,73.42320421,0.813097351
0.01583588,0.777738026,,0.044582731,13.99050314,0.719716181
0.019374222,0.789768849,,2.845552919,19.91437435,2.845140701
0.016537365,2.770129039,,0.03381946,254.5853058,0.760752988
0.019951154,0.92789749,,0.04579661,5.401321148,3.785542329
0.018756329,2.52638771,,0.205352503,264.5452695,0.680892997
0.019760749,0.507964467,,0.000283465,457.966102,0.574150158
0.019068257,0.137246096,,0.047588279,0.216687238,0.821595395
0.018201725,0.312008673,,0.320503911,0.938642037,0.784312229
0.019086551,4.113075359,,0.00069316,3.22973334,0.571371111
0.017909124,0.859343243,,6.154130009,6014.044907,0.536072488
0.019017126,3.487385841,,0.003694026,4.544645372,0.649094303
0.017101827,7.717915156,,2.823796095,70.11861566,0.554208215
0.015405994,0.07513345,,0.053190409,31.6835133,0.543179147
0.016348156,0.122791037,,0.016063247,29.34269504,1.536342633
0.018639782,0.41288902,,6.69627581,0.771791516,3.295506007
0.016235671,6.77381503,,1.383035518,25.65468383,2.684214566
0.018842861,9.56826805,,0.213386366,1098.584161,1.141950408
0.017024922,1.275949051,,0.000296825,12.42128901,3.905480345
0.01843182,2.357762196,,2.394234402,9.102625318,1.180583431
0.017346272,1.285780002,,0.003014163,1420.692213,0.627418511
0.019363078,0.964198978,,0.081127234,0.245942358,2.025811586
0.018119875,0.084625257,,0.000245,88.2741071,0.572163749
0.015678734,1.504873519,,0.388299353,0.461494646,3.223214052
0.016847896,0.111557815,,0.000227772,0.158793724,3.279554841
0.017719506,0.299111653,,0.043735423,3.254617835,0.553440451
0.019792989,1.057223156,,0.739889164,220.8852249,0.716729182
0.015959363,6.34599901,,0.210943752,2109.437521,0.544687249
0.017461427,0.116815373,,0.000197621,0.229526764,0.679007775
0.018493786,1.061288195,,0.000103713,203.001852,0.546578266
0.019060944,5.278372068,,0.056994551,0.233077312,0.56311442
0.019333392,9.753638756,,0.525815439,12.51699273,2.254019505
0.01742797,1.300668632,,0.206934706,356.8617493,0.692794797
0.015149617,0.669627581,,0.002085291,935.0467678,0.659982648
0.01874554,5.021498454,,0.005877149,376.5592613,0.557289934
0.018100771,0.209330896,,0.036517413,0.42250644,1.137211032
0.016993931,0.163117291,,3.01416253,2.748948899,1.337463945
0.017172491,0.145378439,,0.000304906,0.127594905,0.646400402
0.015624702,1.953589594,,0.004050419,324.2151713,2.147264629
0.015120589,0.637039947,,0.000846253,2.412681533,1.697604046
0.015385326,1.701505406,,0.03025752,0.103713033,1.342107283
0.017770555,5.721369547,,0.437354232,5.360023165,0.924983798
0.01639211,0.122320712,,0.397344007,19.01807986,0.746130558
0.018442428,0.0654385,,0.000563421,4.192759967,1.219677729
0.019228004,0.899842843,,0.001290724,0.105722316,3.418823632
0.01512349,0.119536353,,3.037386092,124.6904905,0.652251382
0.017516771,0.544293732,,0.001346377,0.158185498,0.563504876
0.018664823,0.400405468,,0.00059452,1.361967256,1.400071009
0.017891958,7.427340485,,0.058322124,1816.212526,0.715736272
0.016481954,0.113719079,,0.029568775,2.431270795,2.862945089
0.019922476,6.958249547,,0.005548386,236.6827827,2.066945
0.017562183,3.304963494,,0.060836843,1057.223156,1.482980883
0.019261222,7.120328,,5.765451635,0.54638655,0.997576925
0.018229674,0.641948222,,0.035007949,2.834653633,3.156881266
0.015794932,1.51065978,,0.617779273,35.00794892,0.810284248
0.015936424,2.03001852,,0.183724328,91.37625049,0.667805555
0.018851898,0.798913942,,0.000293427,739.8891635,0.711285175
0.017299759,1.734469497,,0.002030019,398.8718003,0.951648035
0.018405326,5.040806191,,0.002585235,3823.842537,0.590291716
0.019692648,1.377738094,,0.000875992,95.31618832,2.594578166
0.018445965,0.62493282,,0.126134338,1094.376268,0.964263938
0.01636384,0.087935992,,0.014371431,9.716279516,0.654062316
0.017597585,5.060188166,,0.036238204,4740.600231,0.518170935
0.015904363,0.12710618,,0.000233973,0.388299353,3.8731302
0.016615254,8.692939692,,0.649381632,0.994260074,2.546472258
0.019774018,0.29342695,,3.002617421,4.926063433,1.035623782
0.016901296,0.856051712,,0.008143917,214.2068394,1.979999409
0.018997077,0.333042762,,0.938642037,1504.873519,0.50575129
0.019073743,3.394949616,,1.656405511,0.401945033,2.028621905
0.015650194,0.820666426,,0.001844308,29.68246743,0.939848419
0.015752579,0.104111811,,0.119078494,3.192762888,1.143534586
0.018428285,0.610707612,,0.849506423,65.18785137,1.84868574
0.01868273,1.177154137,,0.074845668,0.372248823,1.055919608
0.015190349,0.340800325,,0.000301416,45.62119602,3.316128701
0.017765444,0.695824955,,0.006826006,0.172782598,0.866637158
0.0180973,0.960505818,,0.256546838,16.69167807,1.960878302
0.015644192,9.94260074,,0.02339735,0.12421289,3.227685474
0.017026554,0.054220893,,0.065187851,0.300261742,2.402439333
0.019838594,0.439035866,,3.330427623,194.6106784,1.187148161
0.015788875,0.03596113,,3.132083512,0.550596357,3.152507931
0.01802283,3.853304533,,0.086596432,3.421107072,1.870598583
0.016396826,0.061305579,,1.017419366,1.714615189,1.217988068
0.016019161,0.565587757,,0.003568617,6.493816316,0.725224717
0.015945595,0.168202843,,0.056558776,0.100964028,0.890384263
0.016077641,0.452723807,,0.000432348,23.12952248,2.878864726
0.015560407,2.555641901,,0.018162125,52.78372068,2.86890461
0.017505017,0.517805509,,0.024219583,157.5796023,0.667342828
0.019747488,0.126619327,,1.393691549,46.14946457,2.309371063
0.016014553,0.053190409,,0.00459727,0.56776245,0.905947906
0.019751276,0.287850287,,5.339492736,5.060188166,0.531632055
0.015270677,0.135155379,,9.605058184,18.87266945,3.951772789
0.015072816,0.146498552,,0.187283708,163.7444794,0.979759798
0.019958808,2.268993926,,2.516710919,32.42151713,3.076947867
0.018826606,0.429042189,,0.012469049,27.48948899,2.257146407
0.017005342,6.619624175,,0.007717915,80.50694251,0.981118975
0.016269959,0.077773803,,8.112723354,0.470435406,1.330990247
0.015728428,4.562119602,,0.002412682,0.321736253,0.508563561
0.016949988,2.707073204,,0.022003917,0.569945506,3.957254908
0.01512494,0.405041945,,1.35675053,4.945004221,3.710207823
0.018614775,3.408003248,,2.956877505,0.350079489,1.986873469
0.019798684,0.123737119,,1.426154796,5.899746256,0.710792321
0.015746538,0.233077312,,0.001837243,1.923829884,0.913514795
0.01727158,1.025258393,,1.569760271,261.5170448,1.276771187
0.017938343,5.380632535,,0.077475907,45.44645372,1.782003289
0.018015919,2.022242965,,0.498310456,1.053173687,1.196234308
0.018538176,0.191646106,,0.00024879,0.728618175,0.83885886
0.018444197,0.069850041,,0.206142086,58.09873369,1.181402033
0.019592817,6.107076122,,2.686375182,85.60517117,3.618771464
0.018238417,8.206664263,,0.002069347,6.037169,0.915416372
0.015641192,3.242151713,,0.000378007,2394.234402,0.94115223
0.016472474,0.217520403,,0.085934324,0.259517511,2.565962346
0.01654847,0.442418555,,4.795493794,0.14261548,2.12652822
0.015081491,0.099426007,,0.001033158,0.278078023,1.803125733
0.016857593,0.475882791,,0.000327969,127.10618,2.117702602
0.018523959,0.327969406,,0.229526764,0.601404491,0.977047089
0.018918905,0.942251129,,0.511878238,12.04573579,1.081849639
0.018137259,0.427398834,,0.005634214,1.001920663,1.319050683
0.018333105,0.078674381,,0.615413001,0.656901116,0.709807636
0.019872867,9.278974901,,0.000386812,47.40600231,2.296600631
0.015440011,0.064194822,,0.127594905,1.128495938,3.849043564
0.015520171,0.808164929,,0.010019207,12.56512076,3.30924017
0.015360265,9.791141644,,0.010371303,0.22864761,3.566477816
0.015059813,0.714770577,,0.011503588,0.380919612,1.116126075
0.015336716,1.612501027,,0.004257618,28.23796095,0.860054507
0.018114663,3.14412642,,0.003514256,1.528152396,1.088619663
0.019004365,6.27335696,,0.155775803,1894.523514,1.113807568
0.01685921,0.521795104,,7.658904719,0.540132115,1.691730782
0.015146711,0.199143743,,5.079644666,0.474060023,3.57885973
0.015674224,0.097911416,,0.000177487,56.77624505,1.358015551
0.015570855,2.08529099,,7.837303527,0.6037169,3.437834276
0.015773741,2.295267638,,0.011371908,54.63865499,1.924521782
0.016054531,3.582338881,,0.000427399,0.352776787,2.935283804
0.016759272,0.044411966,,3.180533688,9.90451772,3.478583617
0.017142875,0.169498815,,0.09568268,15.22299133,1.303598864
0.018853706,3.108135903,,0.001159222,23.30773115,3.80131874
0.016770525,0.175455371,,3.988718003,1.426154796,1.102287073
0.016359133,6.037169,,0.017411386,15.51791374,3.189875241
0.019726669,0.148194926,,0.002321846,8.050694251,1.368409476
0.017407927,0.109018449,,0.176807222,1.606324685,1.112264572
0.016298066,0.472244237,,0.910262532,2.20039171,0.923062346
0.019527168,4.544645372,,1.481949257,4579.66102,0.654969667
0.018819386,1.150358838,,0.1600172,649.3816316,0.868441154
0.015505295,0.667062715,,0.005099176,3.868120546,1.340248017
0.019178285,3.421107072,,0.009605058,5.854637363,3.754185662
0.015389752,1.539926526,,0.000135675,97.91141644,0.641490587
0.016768917,0.275951865,,0.153992653,107.3577333,1.085605549
0.017006973,0.45621196,,0.001600172,0.23577622,0.839440515
0.015488948,0.59452027,,0.879359919,21.01357769,0.709315805
0.018897147,0.035142555,,0.001487647,0.304906489,3.493080764
0.018168592,0.257533265,,0.000160017,0.486967525,3.011537033
0.01627464,8.269895086,,0.003242152,0.511878238,1.436442257
0.018268173,1.23737119,,1.045121222,1232.631703,0.887919013
0.017876524,3.132083512,,0.008929627,846.2525688,1.457504159
0.017777373,0.106536886,,0.000792806,81.75230379,0.852930444
0.01967566,2.208852249,,0.083336131,3156.215633,0.650445461
0.018128565,6.594269111,,0.00100964,5.258154385,1.539540692
0.01947294,0.176129999,,0.012710618,15.39926526,3.913610013
0.015225349,0.092434338,,1.80925591,10.69465223,3.311534756
0.019615376,0.59680621,,0.000130067,23.57762196,3.468952293
0.016785005,0.251671092,,0.000122791,95.6826805,0.947041794
0.015345542,0.09458741,,1.887266945,55.6971962,0.959596633
0.017609402,1.991437435,,0.000100192,101.7419366,2.252457679
0.019327831,1.493367401,,0.000109018,6696.27581,0.803572445
0.017525172,2.595175106,,0.005505964,0.506018817,2.032844694
0.017041256,0.468633503,,2.791472369,1.246904905,1.255707111
0.018671984,0.048883992,,0.000141525,6.518785137,1.378882955
0.016510428,9.605058184,,0.000447542,0.132586712,0.940500099
0.019329684,4.160702527,,3.16835133,2.555641901,0.827310043
0.016976015,0.208529099,,0.000259518,35.82338881,1.087865351
0.016137881,4.686335029,,0.001237371,1953.589594,0.768171317
0.016071475,1.227910369,,0.000833361,55.05963567,1.66266786
0.019335246,2.394234402,,0.000252639,0.498310456,2.539421716
0.017859389,0.620154644,,0.000734232,271.7481941,1.134062381
0.018871794,9.716279516,,0.000193865,0.116815373,3.527142834
0.018509754,0.195358959,,0.000714771,42.73988343,1.874492431
0.015517195,0.096790634,,0.000739889,29.00681199,2.968018326
0.018240166,0.725827357,,0.041130754,61.07076122,3.245633278
0.019953067,4.257617739,,0.017613,13.15729665,0.526498016
0.016772134,0.050408062,,0.0615413,10.29200527,1.392328853
0.018868175,1.320788666,,0.001816213,122.3207119,2.059793913
0.01511624,3.156215633,,2.093308965,0.664507673,1.484009163
0.019728561,0.226899393,,0.208529099,24.12681533,2.734922592
0.017341282,0.040349052,,6.518785137,0.889542427,1.51834538
0.017575662,0.288957076,,0.000515822,1.310690042,2.392468616
0.016080724,0.470435406,,0.028346536,2286.476103,0.685628982
0.019568407,1.128495938,,0.000107358,0.232184558,3.277282414
0.016337186,1.618701118,,0.000725827,67.47869371,0.78051594
0.015319077,0.846252569,,0.003823843,0.348738584,3.488241681
0.017753523,5.079644666,,1.159222139,14.15250553,1.555631119
0.017498304,7.513345034,,0.000290068,0.12469049,3.954512898
0.018815777,0.220885225,,0.034474661,2.856494113,3.833069083
0.018371823,0.204565944,,0.001300669,180.925591,1.388473844
0.019156228,5.899746256,,0.139905031,11.77154137,1.566451389
0.015743518,0.606038201,,0.013157297,56.99455056,1.594937621
0.018057429,6.297478111,,0.000917276,2234.429552,0.878734962
0.016594554,0.245000328,,0.000379461,0.872636418,1.414703776
0.017612779,0.677381503,,0.000199144,0.139369155,0.542802774
0.016554818,4.945004221,,0.070388223,1.266193268,2.514898195
0.017943505,0.687859912,,5.991009386,196.1101175,0.893475454
0.016731973,0.454464537,,3.27969406,147.6272965,2.193903394
0.015026634,0.115922214,,1.300668632,0.964198978,2.982454234
0.015569362,4.03490518,,0.001065369,151.065978,0.518889771
0.018180792,0.488839923,,0.015458476,7.258273574,1.174055004
0.01725999,0.587714853,,0.002109438,30.84371394,0.639271198
0.016291816,0.879359919,,0.009172759,8.726364175,0.525404332
0.015548474,4.176700491,,0.548487414,249.7468389,3.22992351
0.016145621,5.138464179,,0.00212569,32.54617835,2.921076214
0.018028016,0.067998605,,8.527727876,9.791141644,0.764983216
0.01817382,0.113283502,,0.003637754,1.774870482,0.680421201
0.018010736,0.613055792,,7.688353322,0.105317369,1.350505954
0.015533571,5.238014142,,0.013258671,0.496401784,1.390400012
0.018837441,1.38835331,,0.002450003,3.394949616,1.574070327
0.01719721,0.094225113,,0.009828789,17.61299993,2.678638699
0.017643207,2.142068394,,0.00734232,0.230409298,0.690397909
0.017309715,2.045659435,,0.000391291,10.21331359,0.698097282
0.016706321,2.385063795,,0.247837299,971.6279516,1.064739129
0.015913517,1.346376946,,0.002431271,15.75796023,1.916534542
0.017780783,3.02575203,,0.003279694,0.13309651,1.309939335
0.016175065,0.182319589,,0.027384196,26.96704335,2.7463205
0.017666909,0.181621253,,0.000167559,1.199959716,0.529792748
0.019830986,0.979114164,,6.27335696,4.704354057,0.668731972
0.017854252,0.052986675,,5.787619883,3.823842537,1.078106724
0.018303243,1.073577333,,7.011861566,59.91009386,3.402275575
0.017291466,0.073141972,,0.00273842,1.163679365,1.909903836
0.018982509,7.837303527,,0.08365656,0.138835331,2.469981096
0.016354428,3.958220648,,0.355494866,0.556971962,0.8019032
0.015194719,1.795422513,,0.084301118,24.78372986,0.561166192
0.016480373,1.399050314,,0.000339495,4.869675252,2.976258839
0.019758854,9.386420367,,0.000811272,0.375116931,2.819618546
0.015055481,2.468880105,,0.038091961,463.2690995,1.741704651
0.016370118,0.945874099,,0.259517511,27.38419634,2.459730064
0.018886277,0.193865264,,9.495109992,179.5422513,0.93789609
0.019274156,0.057213695,,3.868120546,3.132083512,1.775838026
0.019300049,0.194610678,,0.040504195,0.459726989,1.406880703
0.016693509,0.19762111,,0.1650061,8.62647431,2.947516726
0.017888527,2.545853058,,0.000190912,350.0794892,2.446128172
0.018743743,2.645452695,,0.144821597,14.09829737,1.335611111
0.017106747,0.09568268,,0.000100577,0.734232042,1.093914514
0.017015129,2.802205622,,1.788545529,7.807284401,2.351367437
0.015990001,0.339494962,,0.283465363,90.3302752,1.120777579
0.015544002,0.335608795,,0.106946522,22.86476103,3.689691
0.016583418,2.286476103,,0.000115036,0.313208351,2.912988488
0.017748416,1.181680313,,0.009137625,67.7381503,0.565069411
0.01530733,6.645076729,,0.00679986,12.09205183,2.667521687
0.016878621,0.26556245,,0.001516468,13.93691549,1.95816183
0.016144073,0.896396186,,0.459726989,0.193865264,2.710389142
0.019422587,0.245942358,,0.008560517,285.6494113,0.559224704
0.018846476,0.703882228,,2.150304679,2.175204034,2.302976995
0.017177432,1.823195891,,0.005360023,40.3490518,1.287435361
0.017411266,0.674786937,,0.211754834,0.269670434,1.839737586
0.017065785,1.132835021,,2.605153593,5.484874144,0.774587433
0.019602213,1.923829884,,0.000938642,0.268637518,1.214615765
0.015578323,0.461494646,,6.060382005,2.385063795,0.721714427
0.019263069,0.064938163,,0.000102526,0.186566358,2.478556249
0.015864759,0.085605171,,0.000896396,0.283465363,1.791912262
0.017266612,0.576545164,,0.920802875,39.88718003,2.999038411
0.017957275,1.213854595,,6.958249547,45.27238074,2.150243434
0.015890643,1.830206106,,0.00139905,8.495064226,0.937246215
0.016505679,0.048696753,,5.854637363,0.244061907,2.473407591
0.016414131,0.320503911,,8.23821901,101.3522358,0.92434287
0.018014191,0.067478694,,0.009791142,0.199909454,2.761591636
0.01597008,0.043401026,,0.043903587,0.174113856,0.530527706
0.018740148,8.659643234,,3.217362533,0.466838502,3.062054583
0.015242879,0.277012904,,0.217520403,6.249328199,0.751320306
0.015711846,0.414476584,,4.777125675,12.13854595,1.328225406
0.015883026,6.060382005,,0.000156375,50.79644666,0.887303768
0.018081688,1.865663579,,0.002878503,177.4870482,0.606466558
0.015075707,0.975363876,,0.000178169,190.9120466,0.735858358
0.019979872,0.106946522,,0.917275935,0.284555292,1.164329991
0.019628547,0.112849594,,0.001747833,0.115035884,2.849087639
0.015704315,2.234429552,,8.659643234,0.231295225,2.247778692
0.019132363,0.135675053,,2.717481941,68.26006015,2.304573851
0.016964623,2.487902367,,0.000223443,15.63747638,1.785712717
0.016073016,0.221734532,,0.006014045,1.968641639,0.664573191
0.018007283,0.754223396,,0.107357733,3.736801254,2.198470235
0.018111189,7.928055225,,2.268993926,70.93055097,0.601026289
0.016672712,2.125690345,,1.132835021,0.147061842,3.411721775
0.015535061,0.170150541,,8.39782203,1.916461063,0.626115187
0.017141231,4.323478796,,0.000723047,3.988718003,1.224760789
0.019976041,6.321692009,,0.679986045,1872.837083,0.511746062
0.019493491,0.54638655,,0.00424131,128.5780002,1.170804341
0.015960894,0.291183436,,3.554948662,26.25225818,3.846376535
0.018873604,4.650503762,,0.00012517,1.119867566,0.767639045
0.017787604,0.188726694,,0.000306079,37.36801254,1.45952609
0.019465472,2.900681199,,0.116367937,69.0504744,2.122110823
0.019348229,0.039430595,,0.000401945,0.316835133,0.546199538
0.018421218,0.045446454,,5.118782384,0.120920518,1.988251143
0.015137999,3.060788587,,0.027174819,9.422511294,0.833064439
0.015223889,9.86658057,,0.000231295,0.209330896,1.635237289
0.018433587,0.07120328,,0.002516711,1.150358838,0.723718221
0.015273606,1.232631703,,1.754553708,0.982878873,0.564286602
0.018236668,6.370399471,,0.001154782,0.817523038,2.571303666
0.017644899,0.130066863,,2.770129039,1.961101175,2.499258278
0.017167551,2.348731289,,0.174783326,137.2460961,1.003124032
0.018435355,1.968641639,,0.000454465,18.0925591,1.461550826
0.016006876,0.366578227,,0.029118344,31.4412642,3.447379202
0.016455107,0.892962731,,0.02225871,66.70627149,0.691355667
0.016296504,0.751334503,,0.096419898,7.484566763,2.192383223
0.015797962,0.039129113,,0.004290422,0.115478198,3.549215072
0.016366979,7.370551753,,0.023218456,0.45621196,2.691667116
0.019458007,0.074845668,,0.002867477,8.759917176,2.929186395
0.015067035,1.426154796,,0.026760856,14.59374208,0.902813565
0.01725668,2.109437521,,0.001102808,23.48731289,1.774607536
0.018350694,8.365655958,,0.654384996,0.170150541,0.508916192
0.018595149,4.492623247,,0.725827357,6.619624175,1.299088755
0.016987414,0.795853872,,0.02243021,113.7190789,0.747165632
0.015391228,2.625225818,,0.945874099,1.081849047,1.727277642
0.019066428,0.229526764,,0.000561263,5.19796479,0.704904637
0.017276549,0.449262325,,0.062253915,28.45552919,1.026333784
0.019211417,1.053173687,,0.017478333,45.97269885,2.037076274
0.019359364,1.119867566,,0.000228648,0.130566972,1.445431259
0.015899789,7.065886657,,0.004869675,6.419482215,1.653473587
0.017912559,9.495109992,,0.000279147,1.009640276,1.042827115
0.018922534,0.151646829,,0.012565121,0.706588666,1.019244379
0.018604067,3.447466066,,0.007747591,340.8003248,1.439432363
0.015019431,0.073423204,,0.000990452,6.878599123,0.61920971
0.019202208,0.28237961,,0.24312708,0.170804772,0.584591193
0.0185613,0.036940264,,0.200678109,0.146498552,1.769694094
0.018158142,1.901807986,,0.000105317,0.118622389,0.530895567
0.019796785,0.417670049,,0.4851023,565.5877571,0.821026105
0.016398399,0.360994014,,1.251699273,74.5589872,2.189346041
0.016362271,0.917275935,,0.001251699,10.53173687,1.260940324
0.01571034,3.527767866,,0.017680722,5.922430869,1.210413514
0.015177244,0.465050376,,0.010411181,34.87385841,2.291829946
0.016103872,0.498310456,,2.412681533,6905.04744,0.517453095
0.019482279,2.605153593,,0.324215171,7.837303527,2.738716629
0.016008411,0.823821901,,0.034342613,0.210135777,2.589188498
0.01547707,0.839782203,,0.005238014,0.196864164,0.582568661
0.019418862,0.058997463,,0.000459727,1.177154137,3.115578354
0.015951713,0.529866749,,0.500226467,22.17345319,0.796916239
0.017409596,0.080506943,,0.340800325,40.04054683,2.181771479
0.018937056,4.964017837,,0.000280221,172.120791,1.111493876
0.018410622,1.662774415,,0.251671092,12.75949051,0.761808347
0.015942538,2.133863656,,0.001727826,3.120086732,3.425940273
0.016315267,0.315621563,,5.743368298,3.927956474,0.791411536
0.016564346,1.033157819,,1.330965097,8.269895086,3.949034577
