d1,k1,,k2,Kd,n
0.018378871,6.670627149,,0.01372461,6107.076122,0.527959804
0.019385372,0.038979237,,0.01575796,0.252638771,1.39910089
0.015025193,9.980830188,,2.911834361,5339.492736,0.979759798
0.019830986,1.569760271,,0.771791516,0.362382041,1.337463945
0.017261645,0.11726453,,0.994260074,10.77705254,0.555361857
0.016374828,0.359611303,,5.809873369,180.232594,0.663652535
0.017248408,0.263531985,,2.497468389,136.7204041,2.172716588
0.017087073,1.227910369,,0.01367204,15.94042881,1.037779541
0.015594764,0.742734048,,0.003722488,0.372248823,0.560000492
0.016594554,0.856051712,,0.000251671,0.698500412,3.671831869
0.01543261,0.093864204,,0.015340282,10.81849047,0.597702715
0.015419296,1.186223891,,0.000214207,2.286476103,3.478583617
0.015901313,0.098665806,,1.51065978,1.594042881,0.826736794
0.015440011,0.055271341,,2.101357769,0.690504744,0.530160099
0.015017991,8.365655958,,0.454464537,379.4605804,0.939848419
0.017314696,0.035549487,,0.649381632,3.304963494,3.261419456
0.017649976,9.314652699,,1.80232594,3751.169311,0.510329166
0.017666909,8.527727876,,0.013830355,1.013522358,1.194577124
0.016345021,0.45621196,,0.001448216,88.95424269,1.796887392
0.018175563,0.04668385,,0.00038533,0.561263327,0.820457211
0.016634384,0.979114164,,0.015637476,27.70129039,0.676189725
0.016002272,5.991009386,,1.563747638,27.38419634,1.90065937
0.018668403,0.057213695,,0.00578762,5.968062098,1.186325577
0.015745028,0.05548386,,0.400405468,5.401321148,2.882858447
0.015829807,1.768072218,,1.404429684,0.826989509,0.545821073
0.017323,2.183567726,,0.24688801,56.55877571,2.734922592
0.016847896,4.128890196,,6.747869371,3217.362533,0.587027502
0.017993474,0.517805509,,0.027070732,0.183020611,1.351442378
0.019428175,1.587937238,,0.009243434,3927.956474,0.584186126
0.015819185,7.398891635,,0.041607025,1.177154137,0.692314754
0.018993434,2.615170448,,0.029568775,0.304906489,0.630470162
0.017641515,1.209205183,,0.019535896,100.9640276,0.501562016
0.017733105,1.70804772,,0.00049072,61.54130009,1.09771231
0.015937952,0.529866749,,0.000205353,0.119078494,1.021366043
0.019196684,0.041288902,,0.069850041,0.801985778,0.892856358
0.019294498,2.934269504,,0.00419276,55.6971962,2.354629385
0.018156401,0.047771257,,0.010943763,0.164374079,0.951648035
0.016830134,2.507071193,,0.010735773,373.6801254,0.626983769
0.015238495,0.386812055,,0.817523038,4.722442369,0.522498934
0.016089979,4.597269885,,0.938642037,7.258273574,1.017127122
0.016608882,0.058098734,,0.001880038,5.787619883,0.949013161
0.015078599,1.053173687,,0.634599901,232.1845584,2.302976995
0.015225349,0.4632691,,3.500794892,0.479549379,0.561944673
0.018630847,0.218356773,,1.090184492,36.94026444,0.783768773
0.015597755,1.19078494,,0.158793724,6.747869371,0.8019032
0.018895335,0.774759066,,0.29342695,0.105317369,1.954094178
0.018946138,0.457966102,,1.223207119,123.2631703,1.239278124
0.015272141,4.273988343,,0.147627297,72.304723,1.813152158
0.017024922,7.427340485,,0.000210944,3180.533688,0.638385594
0.016346588,0.287850287,,0.990451772,1.682028435,1.181402033
0.015295591,2.834653633,,0.164374079,29.79659697,1.375065174
0.01561871,3.447466066,,0.000132587,1107.048548,1.117674427
0.017762037,0.108600877,,0.000178169,0.215030468,3.096202863
0.019514064,0.383854527,,0.000291183,0.580987337,1.183861246
0.015902838,3.356087949,,0.004650504,1.923829884,0.707842357
0.016559582,0.206142086,,0.06826006,4.257617739,1.757469924
0.018206963,3.823842537,,2.823796095,1295.686698,1.263565104
0.016164211,0.069050474,,0.000624933,2.045659435,0.684679157
0.018591583,0.134121994,,0.089296273,2.58523484,3.626304317
0.015951713,0.08238219,,0.151646829,0.316835133,0.548475849
0.015686254,0.066706271,,6.419482215,41.4476584,1.076613186
0.019519679,8.659643234,,0.236682783,53.19040944,0.846451904
0.017931464,5.238014142,,0.144821597,1830.206106,0.575345312
0.019800582,1.295686698,,3.943059525,0.181621253,1.461550826
0.01542965,6.321692009,,0.233077312,5699.455056,0.794159118
0.01602838,0.820666426,,0.006722023,3.254617835,1.111493876
0.016551644,0.088274107,,0.000814392,0.241268153,2.551773007
0.018238417,0.347402815,,0.000233077,0.554838599,1.227310257
0.01593184,0.24688801,,0.091727594,9.56826805,2.166700882
0.015883026,0.043069186,,0.000849506,3.609940136,3.41408742
0.016393682,1.72120791,,0.001701505,5.298667488,1.952740172
0.019758854,0.069850041,,2.63531985,0.990451772,1.654620085
0.016540537,6.722023091,,0.027174819,42.73988343,0.744580635
0.018189511,3.912911271,,0.005339493,2.738419634,1.391364098
0.019119524,9.102625318,,4.050419451,3.853304533,1.217988068
0.016088437,0.076883533,,0.000442419,15.63747638,3.962744632
0.018186023,3.541332187,,0.511878238,54.42937323,0.761808347
0.017179079,1.487647374,,2.459423584,682.6006015,0.958267271
0.015423733,0.09137625,,9.679063372,10.21331359,0.747683707
0.016545296,2.605153593,,0.269670434,83.9782203,3.932645109
0.015641192,3.637754054,,0.071751888,202.2242965,0.523949619
0.019066428,0.693159745,,4.722442369,2900.681199,0.75917269
0.015740499,0.072304723,,0.370823003,15.57758035,2.310972352
0.018303243,0.685225211,,7.717915156,0.180925591,1.666128878
0.017567237,3.120086732,,0.000531904,0.156976027,0.999653486
0.015012231,4.851022995,,0.000245942,0.324215171,3.178839111
0.018165108,0.789768849,,0.001768072,0.217520403,0.656333056
0.016911023,1.858517551,,0.018302061,270.7073204,2.339986165
0.018364777,1.073577333,,0.000106947,18.94523514,1.682375797
0.018069554,0.19762111,,0.002077304,57.43368298,0.810846089
0.016472474,0.938642037,,0.00016885,87.93599189,0.625247808
0.017547033,7.867438077,,0.032050391,9.314652699,2.03566477
0.015687758,0.071477058,,3.780071373,26.25225818,3.062054583
0.016578648,0.745589872,,0.000122791,608.3684265,1.078106724
0.017202158,5.099175976,,0.734232042,903.302752,0.576143463
0.017488239,0.346072162,,0.000130567,1.315729665,0.720215224
0.01940211,0.125169927,,0.003408003,0.148764737,1.873193582
0.019630429,9.90451772,,0.347402815,54.01321148,1.099997313
0.017321339,1.606324685,,0.000751335,6.493816316,2.609005526
0.017114951,0.869293969,,0.002421958,0.12421289,3.55906924
0.015045378,0.284555292,,0.000258523,5.699455056,0.536072488
0.015499349,0.052986675,,4.257617739,9.86658057,0.917321908
0.017268268,8.019857778,,2.339734973,0.340800325,1.449444407
0.015055481,2.770129039,,0.010653689,0.777738026,1.625067901
0.01724014,7.958538716,,0.000466839,59.68062098,1.200387333
0.018352454,0.578761988,,3.568617493,12.56512076,3.449769572
0.016304319,1.181680313,,7.542233958,0.500226467,0.88423393
0.016351291,1.714615189,,0.00190912,55.91135276,3.15469384
0.018589801,3.02575203,,0.000274895,583.2212419,1.077359696
0.018066089,4.722442369,,0.044926232,1.587937238,0.670124008
0.015811602,0.350079489,,3.072557365,6.619624175,0.66595657
0.015165605,0.225164542,,0.000949511,5.002264671,3.064177773
0.018144217,0.637039947,,1.186223891,5.612633275,2.627152595
0.015590278,3.317671128,,0.001266193,2.158572633,0.725224717
0.0166296,0.859343243,,0.118168031,820.6664263,0.750799711
0.019681321,1.081849047,,0.529866749,24.68880105,0.595222101
0.019035371,0.533949274,,0.000352777,121.8521884,2.087100396
0.018747338,0.167558578,,0.086264743,0.613055792,2.441046876
0.017577347,3.751169311,,0.031805337,1.141563305,1.75625216
0.019508451,0.706588666,,1.487647374,151.646829,0.926909248
0.015347014,8.82741071,,0.260515359,9.458740991,0.568211525
0.018949772,8.495064226,,0.000355495,33.30427623,1.565365984
0.015352902,7.286181745,,0.331767113,0.367987726,3.284104422
0.018975229,7.038822279,,0.0370823,2.234429552,0.667805555
0.01674642,0.039430595,,0.01557758,4.888399226,1.349570179
0.017476504,2.625225818,,0.006518785,0.979114164,0.669195663
0.01523119,1.80925591,,0.375116931,0.248790237,1.55347605
0.019656801,0.041130754,,1.522299133,0.153992653,1.091642146
0.016765701,1.372460961,,0.077773803,833.361309,1.213774149
0.019884304,0.102133136,,0.035686175,17.27825981,3.870446481
0.019204049,0.140442968,,0.613055792,4.777125675,2.656450813
0.019215102,1.600171999,,0.07542234,32.17362533,1.608259265
0.016120868,8.050694251,,0.162492505,2.093308965,0.701492702
0.016914267,0.100964028,,0.022088522,4.390358656,2.434288231
0.015081491,6.958249547,,1.858517551,344.7466066,2.968018326
0.017745012,0.129072384,,0.00998083,5.380632535,1.673072542
0.016980899,2.856494113,,0.001045121,2.053525026,0.611532043
0.016513595,6.493816316,,0.000115036,226.8993926,3.159070207
0.015327894,2.037823972,,0.000107771,114.1563305,0.946385582
0.017381238,1.285780002,,0.068522521,0.405041945,1.838462819
0.015028075,0.757123396,,0.190180799,18.37243276,2.178748997
0.019664343,5.832212419,,0.007837304,16.69167807,0.87448164
0.016919134,0.397344007,,0.219196358,3.823842537,1.514141463
0.017342945,0.104512122,,1.499109421,0.300261742,1.638641207
0.019696426,1.741138559,,0.128578,10.09640276,1.074376758
0.019420724,0.034740282,,0.000120457,0.285649411,1.547028741
0.01728815,0.051979648,,0.000862647,7.807284401,3.034586616
0.018140738,0.047406002,,0.862647431,0.275951865,0.626115187
0.015997669,1.618701118,,0.000601404,185.8517551,3.087630256
0.015603739,0.151065978,,0.107770525,0.139905031,2.729241389
0.015376476,0.285649411,,0.00263532,148.1949257,1.178947929
0.01512349,0.065942691,,1.290723845,9.753638756,0.725727578
0.015345542,3.853304533,,1.51646829,66.9627581,2.641761088
0.018614775,0.164374079,,0.077475907,4.113075359,0.509975555
0.019722886,0.138835331,,4.323478796,10.01920663,0.635736136
0.015400086,0.569945506,,0.02037824,139.3691549,0.772442795
0.017116593,0.224302097,,5.17805509,4.945004221,2.235348855
0.015539531,1.453784386,,1.213854595,28.23796095,1.130922447
0.018621916,0.78072844,,0.000158794,246.8880105,1.101523291
0.01922063,4.492623247,,0.038829935,0.159404288,2.377590077
0.015508269,0.045621196,,0.000792806,1.145952633,2.244664768
0.019592817,1.946106784,,0.559113528,6826.006015,0.717723468
0.018247163,0.098287887,,0.403490518,0.226899393,1.485038156
0.016857593,4.192759967,,8.560517117,292.3030408,2.592780364
0.015899789,4.686335029,,0.037655926,7.542233958,0.5538242
0.018824801,0.067220231,,0.359611303,8.759917176,2.528882489
0.019711542,0.099045177,,0.00456212,21.50304679,2.485437801
0.017031453,0.765890472,,0.706588666,0.299111653,1.003124032
0.019977957,2.945551814,,0.003368992,185.1398894,3.730838732
0.015890643,4.740600231,,0.001275949,1115.578151,0.580553127
0.019143374,1.675585782,,0.000178855,8692.939692,0.530895567
0.019266764,0.131069004,,0.001594043,5.217951042,1.358957182
0.018759926,0.132586712,,0.096419898,0.156374764,1.361785994
0.016704719,8.143916897,,0.026556245,35.14255501,2.742515929
0.019417,0.17344695,,0.068785991,0.271748194,1.631840441
0.018618345,0.439035866,,8.726364175,0.122791037,1.54488559
0.018740148,0.240344027,,0.009791142,143.7143053,1.115352704
0.018723981,4.390358656,,0.26556245,2.625225818,2.894872884
0.015600747,7.747590655,,0.076003455,1916.461063,0.514235103
0.015002158,0.114595263,,0.001643741,137.2460961,0.789220316
0.019193003,0.039129113,,0.008593432,3.694026444,1.19126964
0.018982509,0.23942344,,0.000348739,2.645452695,0.644164026
0.017743311,4.562119602,,0.003527768,651.8785137,1.096191612
0.01802283,0.054220893,,0.018656636,0.315621563,3.86508462
0.019632312,0.057433683,,0.025852348,14.99109421,2.52013322
0.017193912,0.073141972,,0.000725827,30.02617421,2.929186395
0.017458079,0.123737119,,4.225064403,1.069465223,3.669287631
0.018758127,0.492606343,,0.007314197,0.140442968,2.896880153
0.017756928,2.234429552,,0.001426155,509.9175976,1.401041801
0.015338186,0.053394927,,0.003014163,4.323478796,2.349738159
0.01535143,0.500226467,,0.217520403,3596.113027,0.641935388
0.017801255,0.865964323,,0.018800382,0.136196726,1.294594249
0.015152523,1.256512076,,2.812980144,3.267131889,2.221447429
0.015248727,0.496401784,,0.013412199,26.65835416,3.279554841
0.018888089,0.08365656,,0.096050582,1.539926526,1.66266786
0.016265279,0.070658867,,0.004034905,0.267608559,3.100498088
0.017238487,2.366827827,,1.872837083,217.5204034,3.053576524
0.01573748,1.132835021,,1.111305166,967.9063372,0.585402171
0.018306754,0.052783721,,0.11415633,0.513846418,0.745096918
0.019307454,6.77381503,,0.000805069,8.929627309,0.56311442
0.019181963,0.411307536,,0.021256903,13.15729665,0.75236258
0.017741609,0.214206839,,0.004475415,5.505963567,1.538473933
0.01646142,0.483244218,,5.548385993,38.97923696,0.950329685
0.017110028,4.113075359,,0.439035866,0.201449719,0.689441477
0.017772259,0.038829935,,0.008397822,1.656405511,3.104799272
0.018929793,1.534028165,,0.000644417,1470.618415,0.790863161
0.019174607,1.788545529,,1.098584161,156.3747638,3.968241973
0.01940397,3.254617835,,8.998428427,144.266889,3.809231584
0.018071287,0.862647431,,0.896396186,31.80533688,0.500867185
0.019787295,0.220885225,,0.000271748,0.326713189,0.659982648
0.019840496,0.960505818,,0.000483244,1.714615189,2.154719392
0.017316356,0.089984284,,0.01901808,2.037823972,3.519815968
0.018792336,0.292303041,,0.338194598,6.27335696,2.678638699
0.018308509,0.70930551,,2.468880105,0.536002317,3.692249385
0.015330834,0.217520403,,0.060140449,0.134121994,1.473758363
0.017572291,0.035277679,,0.008333613,0.142069221,0.891001645
0.019422587,0.070930551,,4.356790396,0.417670049,0.749759603
0.018433587,0.554838599,,0.159404288,4.614946457,3.621280674
0.015395657,0.262522582,,0.011681537,1.575796023,0.5522908
0.015990001,0.172782598,,0.745589872,45.62119602,0.730775413
0.017386239,0.034607216,,7.867438077,0.151646829,3.040903427
0.01796072,0.28237961,,0.146498552,1.675585782,1.106113937
0.016338752,0.360994014,,0.000412889,129.5686698,0.526498016
0.018643357,0.540132115,,0.029796597,1.528152396,0.555746938
0.018713211,3.180533688,,3.794605804,2.133863656,3.009450318
0.016862443,1.656405511,,0.000139905,0.376559261,1.322712943
0.016017625,8.430111782,,0.037368013,2536.101709,0.699065722
0.018502656,0.468633503,,0.000132079,1.612501027,0.54733651
0.016693509,5.380632535,,0.155179137,0.138303552,3.613758257
0.018509754,1.102808234,,0.000369403,12.51699273,1.299989526
0.015304394,4.208881192,,0.000701186,187.2837083,0.787035164
0.015542511,0.049640178,,0.014706184,0.221734532,0.685628982
0.017414605,0.090330275,,0.000830169,0.103713033,0.81253395
0.016395254,0.687859912,,0.004441197,3.838545268,0.77781556
0.015234111,0.258523484,,0.000151066,1.300668632,1.650038858
0.018240166,1.172645298,,0.000225165,6.722023091,0.660898213
0.018283946,1.107048548,,0.00018514,3988.718003,0.59152047
0.019698314,0.06060382,,3.132083512,40.04054683,0.576942721
0.016355996,6.826006015,,0.11726453,0.336899216,3.23440424
0.015039608,0.099808302,,0.093504677,0.935046768,0.845865391
0.015413383,3.304963494,,0.008269895,5.877148532,2.361166863
0.016810778,0.077773803,,0.000839782,0.18443075,2.021603406
0.019004365,6.619624175,,2.125690345,43.40102636,2.965961766
0.01847606,1.261343383,,3.609940136,0.287850287,1.153085907
0.019564654,0.843011178,,0.975363876,37.51169311,1.718917138
0.016527853,2.676085593,,0.017680722,1204.573579,0.93400359
0.01603453,0.212569035,,7.777380258,0.38979237,3.227685474
0.016136334,4.424185554,,7.065886657,11.9078494,3.648997089
0.018536398,2.061420861,,0.004160703,0.233973497,0.521413557
0.016682308,0.106536886,,1.005773063,100.1920663,0.767639045
0.015223889,3.217362533,,0.0006985,1001.920663,1.561031879
0.015087277,4.323478796,,1.768072218,144.8215973,0.950988632
0.019979872,0.14261548,,1.682028435,0.14261548,1.313576297
0.015019431,0.380919612,,0.002991117,0.233077312,3.070556181
0.019194844,0.113283502,,0.000511878,0.592243087,1.354255547
0.019467338,3.67987726,,0.01931227,879.3599189,0.904065998
0.01626216,0.076589047,,0.334323317,0.104111811,0.830182255
0.017746714,0.185139889,,0.040659934,0.365174127,3.355435442
0.015915043,0.188726694,,0.000811272,133.6082677,1.019244379
0.017286492,1.470618415,,0.373680125,278.0780227,2.240001968
0.017548716,0.120920518,,0.488839923,0.490719519,3.24788376
0.016672712,0.047954938,,0.000143164,0.154584757,1.008701984
0.018043582,5.721369547,,0.127594905,50.40806191,2.089995738
0.017459753,0.060140449,,0.001600172,0.373680125,3.161260667
0.017147807,4.14476584,,0.045098975,70.93055097,0.623084615
0.016711128,0.237592832,,0.14261548,2.665835416,1.803125733
0.018010736,1.844307504,,0.000659427,0.12138546,0.930127244
0.018500881,0.587714853,,0.180925591,2.225871045,1.113807568
0.016428304,0.449262325,,0.617779273,8.62647431,3.79868478
0.018184279,3.343233167,,0.025070712,0.322973334,0.669659675
0.018810365,7.011861566,,0.102920053,1.754553708,1.365566905
0.019264917,1.612501027,,6.297478111,0.177487048,1.03634187
0.018882656,0.064689431,,0.001656406,39.43059525,3.689691
0.019882397,0.452723807,,0.000150487,1.053173687,1.661515786
0.015006474,1.266193268,,0.000119078,0.59680621,1.805627129
0.016534194,2.823796095,,0.000204566,0.294555181,1.366513772
0.017207107,0.42250644,,0.25556419,0.130066863,2.466559347
0.01770422,2.58523484,,3.084371394,0.589974626,1.300890923
0.016240342,2.00678109,,0.000344747,1946.106784,0.668731972
0.01973613,5.899746256,,0.000485102,5743.368298,0.913514795
0.019167253,4.964017837,,0.506018817,1.037130326,1.619445593
0.017160967,1.009640276,,1.102808234,2.791472369,0.723718221
0.018869985,0.122791037,,0.388299353,10.65368864,1.576253965
0.01890621,1.415250553,,0.000122321,0.669627581,0.506101972
0.019097536,0.307255737,,0.285649411,32.67131889,0.961594134
0.015133645,0.580987337,,1.341219935,1009.640276,0.843523403
0.018419452,0.068785991,,0.000379461,8.726364175,0.685153905
0.016596145,0.896396186,,0.00869294,4.208881192,0.964932547
0.01592573,3.408003248,,0.70930551,6.543849964,2.775023521
0.015953243,0.610707612,,0.006931597,11.24173474,0.795812243
0.016477213,0.768835332,,0.005401321,1.643740793,2.569521992
0.016054531,0.116367937,,1.232631703,0.452723807,1.892771164
0.016147169,1.086008772,,0.001682028,52.98667488,0.54092482
0.01521951,0.112849594,,0.010985842,36.09940136,2.410779998
0.019228004,4.176700491,,0.011771541,106.5368864,1.014310952
0.017871382,0.170804772,,0.000275952,76.29568912,2.937319093
0.01851508,8.112723354,,0.010612882,6773.81503,0.805245166
0.018598716,0.320503911,,0.034342613,25.2638771,0.585808081
0.018661244,0.12326317,,0.23942344,19.83809657,1.969050347
0.016985785,1.111305166,,0.237592832,0.196110118,1.260940324
0.019117691,0.406599337,,0.000424131,0.189452351,0.616639837
0.019806279,4.907195194,,5.319040944,0.120920518,2.162200036
0.017243447,8.269895086,,0.000115922,2459.423584,1.022074245
0.019764539,0.639489375,,0.002183568,3.897923696,2.348110008
0.01904998,0.18443075,,0.001025258,3.474028151,3.252389405
0.017096907,0.040816272,,3.736801254,1.35675053,0.532738703
0.019090212,5.922430869,,5.360023165,38.53304533,2.650932618
0.017688947,0.906775965,,0.552713408,1.858517551,0.763394131
0.019073743,1.643740793,,3.22973334,5422.089308,0.588657346
0.016032992,0.29006812,,3.554948662,6.037169,3.564006579
0.016760879,3.882993528,,0.047954938,0.220039171,2.910970058
0.015286793,3.01416253,,5.677624505,18.0925591,0.680892997
0.019958808,4.306918629,,0.000679986,114.5952633,1.493295831
0.016523099,1.361967256,,0.998083019,25.65468383,3.822456278
0.017503338,0.050022647,,0.000411308,17.74870482,1.917863443
0.017922868,0.31081359,,0.035277679,0.262522582,0.50575129
0.015690767,5.765451635,,0.011816803,16.37444794,1.283870776
0.019686984,0.728618175,,0.076589047,26.05153593,0.743033932
0.016065311,0.058546374,,0.002260303,5.721369547,2.716031101
0.015993068,9.350467678,,0.012759491,105.3173687,3.102647935
0.017279863,0.338194598,,0.012421289,3.596113027,1.528906308
0.018147697,1.682028435,,0.12138546,2.022242965,0.721214346
0.015177244,3.156215633,,0.09137625,8.050694251,0.511037123
0.015893691,8.726364175,,0.018231959,1563.747638,1.537407914
0.019702093,1.816212526,,0.025951751,0.347402815,0.579748867
0.015471135,3.765592613,,0.000540132,22.68993926,1.008003047
0.016623222,0.401945033,,0.081439169,0.830169296,0.793058942
0.018688105,3.527767866,,0.000233973,0.406599337,3.96549235
0.015493405,0.185851755,,8.33361309,1.734469497,0.541675221
0.01602377,9.067759646,,0.035823389,2991.116533,0.517094548
0.01784056,0.147061842,,0.189452351,4.08162718,1.062527367
0.018532843,0.061070761,,0.004225064,10.41118108,1.658064351
0.016575469,9.137625049,,0.023668278,14.70618415,0.575744249
0.015752579,2.175204034,,0.003132084,68.52252111,1.045722457
0.015779793,0.442418555,,0.014876474,18.30206106,1.204554776
0.018821191,6.154130009,,9.82878873,817.5230379,0.625681347
0.016276201,1.119867566,,0.00435679,942.2511294,1.038499125
0.017046159,4.08162718,,0.001727826,0.247837299,3.881192527
0.017129729,1.199959716,,0.41288902,839.782203,1.061055411
0.016643958,0.559113528,,0.042576177,34.87385841,0.996885697
0.018313777,4.441196614,,0.049450042,0.11415633,3.212062578
0.016418854,0.040194503,,0.030026174,2.968246743,3.982018711
0.018693482,0.839782203,,0.081127234,128.0855095,1.356134246
0.016757665,0.910262532,,0.005991009,111.9867566,2.45291969
0.019720995,6.878599123,,0.000391291,0.306078859,2.630797127
0.01605761,2.312952248,,0.047043541,2.878502869,1.943288367
0.019141538,1.747833262,,0.122320712,12.27910369,0.764453154
0.016938614,2.166872377,,0.168849586,279.1472369,0.934651216
0.017709314,5.002264671,,7.513345034,5765.451635,0.974341891
0.019521551,0.203001852,,1.045121222,0.439035866,1.448440076
0.015573842,0.343426128,,0.000203002,1.029200527,0.527593977
0.01775182,0.090677596,,0.556971962,3.582338881,1.509949186
0.015043936,1.650061001,,0.01727826,0.71751888,1.343969129
0.017644899,0.339494962,,0.062493282,44.07239651,0.979080915
0.017579033,4.795493794,,2.478372986,1.399050314,1.383670089
0.017489916,0.771791516,,0.144266889,237.5928315,0.703928108
0.01526482,0.552713408,,0.026967043,8.692939692,1.898026322
0.018525736,0.085605171,,4.795493794,5.765451635,2.055515143
0.018768923,1.029200527,,0.002312952,113.2835021,0.79746881
0.015591774,2.536101709,,0.001086009,523.8014142,1.253098654
0.016607289,0.892962731,,0.174113856,0.319276289,0.556132286
0.016945113,8.39782203,,5.021498454,2260.303027,1.397162668
0.017443018,0.134637695,,0.000706589,0.107770525,3.468952293
0.018955224,1.493367401,,0.02085291,136.1967256,3.421194202
0.016193689,5.060188166,,1.534028165,4.160702527,3.64394201
0.016324657,4.50989745,,0.001325867,2.63531985,1.385589594
0.015731445,3.072557365,,0.008495064,0.728618175,1.671913258
0.016293378,4.650503762,,0.002440619,264.5452695,0.972992102
0.016201455,0.280220562,,0.006878599,0.468633503,1.927191586
0.01949723,0.366578227,,0.100577306,9.495109992,2.016006094
0.018137259,1.204573579,,0.002802206,561.2633275,0.840605033
0.019890025,0.515822165,,2.133863656,0.245000328,0.622221435
0.016940239,2.330773115,,8.82741071,0.329230453,1.960878302
0.016467735,1.581854982,,0.000370823,2.7279307,3.245633278
0.016512011,0.714770577,,0.440723965,0.375116931,1.165137322
0.015898264,0.049260634,,0.221734532,9.067759646,1.20957481
0.015788875,0.440723965,,1.887266945,0.307255737,1.114579868
0.017491593,4.257617739,,6.518785137,3.751169311,2.142804157
0.01699882,2.101357769,,0.072582736,1.983809657,0.751841262
0.017639824,0.04851023,,0.000142615,2.312952248,1.325466309
0.017830299,4.290421892,,0.000942251,0.72304723,1.22901285
0.017986573,0.447541521,,0.128085509,1090.184492,0.662273942
0.018029745,0.372248823,,0.156976027,717.5188804,0.636176947
0.017399582,3.381945983,,0.000627336,34.47466066,2.27757727
0.018953406,1.688495859,,0.254585306,358.2338881,0.981118975
0.017411266,0.882741071,,0.00076589,6.154130009,1.678881029
0.017869668,7.629568912,,0.045446454,397.3440066,1.295491904
0.017167551,9.24343376,,9.24343376,234.8731289,3.979259542
0.018765324,0.051582217,,0.016820284,0.100964028,0.993436735
0.016192136,2.142068394,,0.001336083,0.141525055,1.702317335
0.019743701,0.06321692,,0.00261517,0.11726453,0.606046333
0.017726304,7.093055097,,0.000335609,1.227910369,0.562724234
0.016071475,8.175230379,,0.024879024,0.130566972,3.32072902
0.019688872,2.421958329,,0.000429042,17.01505406,0.662733155
0.017523492,8.62647431,,0.196110118,6.569011165,2.371007128
0.017065785,1.894523514,,0.065187851,0.158185498,3.867764621
0.019486015,0.519796479,,0.028346536,22.60303027,0.522861229
0.015950183,3.242151713,,0.513846418,30.60788587,0.549998657
0.016642362,9.641989777,,0.003217363,2.545853058,0.823876502
0.018266421,0.122320712,,0.176807222,0.706588666,3.21651853
0.016048374,9.495109992,,0.008238219,8.301692956,0.696164426
0.018109452,0.801985778,,0.110280823,173.4469497,1.223912143
0.018130303,0.664507673,,6.394893753,62.25391476,0.549617559
0.016122414,0.09458741,,0.021013578,0.257533265,2.546472258
0.016650343,1.310690042,,0.003897924,1.137190789,0.952307896
0.015388277,3.694026444,,5.118782384,91.37625049,0.713260013
0.016016089,0.57433683,,0.009904518,233.9734973,0.847626149
0.016621628,5.138464179,,0.015048735,0.283465363,2.444433233
0.016899675,4.544645372,,9.422511294,92.4343376,3.106952101
0.017878238,1.290723845,,0.012092052,4.373542321,1.087865351
0.017351263,0.400405468,,6.037169,0.110704855,1.09847345
0.015194719,0.321736253,,8.659643234,1.741138559,2.056940411
0.015313202,0.365174127,,0.050214985,0.28237961,1.735678811
0.016359133,0.295687751,,0.599100939,0.408162718,0.637059487
0.015892167,2.497468389,,0.011907849,0.115922214,3.316128701
0.019536533,0.327969406,,0.017885455,6.34599901,1.041382451
0.015339657,9.679063372,,0.000583221,617.7792731,0.905947906
0.018697068,5.612633275,,2.077303726,28.34653633,1.452461578
0.016167311,1.393691549,,4.851022995,1.816212526,0.679949733
0.019348229,9.03302752,,0.001624925,1.295686698,0.542426663
0.016373258,0.23577622,,0.000315622,28.78502869,2.717914363
0.015074261,0.278078023,,0.000383855,3.22973334,3.021992332
0.019276004,7.2304723,,0.004290422,3.14412642,0.614932516
0.017533577,1.124173474,,0.000136197,0.556971962,2.268124761
0.01858089,0.26556245,,0.00050215,2.615170448,0.62135945
0.018414153,5.505963567,,6.594269111,1.837243276,0.679478591
0.015629197,9.172759354,,0.395822065,86.2647431,2.159204667
0.017600961,0.419275997,,0.886135224,0.548487414,0.908463213
0.018121612,8.462525688,,0.001132835,1.476272965,2.288654996
0.019327831,0.739889164,,0.027489489,0.651878514,0.654515834
0.018797743,5.258154385,,0.034740282,27.279307,3.130731968
0.015288259,0.112417347,,0.000235776,29.91116533,0.603531092
0.018625488,1.383035518,,9.067759646,0.865964323,3.910898245
0.017995199,0.301416253,,0.029911165,0.144821597,1.861544366
0.015135096,5.360023165,,5.380632535,4.192759967,2.038488757
0.017926306,0.29342695,,0.408162718,917.2759354,0.528325885
0.015719381,3.722488231,,0.001177154,1.901807986,3.399918114
0.015016551,3.897923696,,0.003279694,21.09437521,1.230717805
0.015668213,0.836565596,,6.569011165,48.51022995,3.775061113
0.019053634,1.346376946,,0.007958539,7.45589872,2.110375908
0.018222683,0.550596357,,0.054638655,2.109437521,1.684709682
0.017721205,0.348738584,,0.00026967,0.751334503,2.755855034
0.018709623,0.945874099,,0.000140443,10.17419366,0.591930623
0.017284835,0.798913942,,0.00212569,1631.172909,0.539801167
0.016529438,1.991437435,,0.008998428,3.381945983,1.450449433
0.015514219,0.275951865,,0.000565588,1.346376946,0.574946651
0.016216999,1.823195891,,2.366827827,1816.212526,0.817618644
0.01511914,3.736801254,,0.00020145,150.4873519,0.593162789
0.019209575,0.308437139,,0.003304963,0.960505818,1.172428546
0.015633694,4.475415208,,0.223442955,303.7386092,1.369358314
0.018924348,5.298667488,,0.542208931,3897.923696,1.065477406
